dataset,split_seed,generation_seed,student,student_seed,method,regime,selected_by_development,balanced_accuracy,accuracy,macro_f1,log_loss
wine,29,101,mlp,11,mixture_utility,synthetic_only,False,0.9037037037037038,0.8888888888888888,0.8944949494949496,0.39352204402309787
wine,29,101,logistic,,mixture_utility,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.17269763327540139
wine,29,101,mlp,7,mixture_utility,augment,False,0.9037037037037038,0.8888888888888888,0.8944949494949496,0.3914812811117286
wine,29,101,mlp,11,mixture_utility,augment,False,0.9037037037037038,0.8888888888888888,0.8944949494949496,0.3807014693200973
wine,29,101,logistic,,mixture_utility,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.15181046536498768
wine,29,101,mlp,7,mixture_support,synthetic_only,False,0.9592592592592593,0.9555555555555556,0.9592592592592593,0.34172645301351345
wine,29,101,mlp,11,mixture_support,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9129210658622423,0.3246363900359047
wine,29,101,logistic,,mixture_support,synthetic_only,False,0.9407407407407407,0.9333333333333333,0.9358730158730159,0.18559027087585298
wine,29,101,mlp,7,mixture_support,augment,False,0.9592592592592593,0.9555555555555556,0.9592592592592593,0.23362979864923308
wine,29,101,mlp,11,mixture_support,augment,False,0.9407407407407407,0.9333333333333333,0.9358730158730159,0.26008833464301884
wine,29,101,logistic,,mixture_support,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.16019959012445792
wine,29,101,mlp,7,mixture_utility_support,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9151929158760278,0.12593023556803473
wine,29,101,mlp,11,mixture_utility_support,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9129210658622423,0.12066067623748078
wine,29,101,logistic,,mixture_utility_support,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12637078278684327
wine,29,101,mlp,7,mixture_utility_support,augment,False,1.0,1.0,1.0,0.043522750648097554
wine,29,101,mlp,11,mixture_utility_support,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.11812344779254591
wine,29,101,logistic,,mixture_utility_support,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12194360132560565
wine,29,202,mlp,7,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.08996914328516756
wine,29,202,mlp,11,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.17309270947051972
wine,29,202,logistic,,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12159214510961146
wine,29,202,mlp,7,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.07513399932656592
wine,29,202,mlp,11,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.14852128681310922
wine,29,202,logistic,,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.114126727936301
wine,29,202,mlp,7,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.07715462535623213
wine,29,202,mlp,11,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.15788083433768596
wine,29,202,logistic,,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1175742231929652
wine,29,202,mlp,7,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09776736938229735
wine,29,202,mlp,11,smote,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.21974620947512635
wine,29,202,logistic,,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1604138522055075
wine,29,202,mlp,7,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.10023254176945756
wine,29,202,mlp,11,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.17999942560141638
wine,29,202,logistic,,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1296939629251514
wine,29,202,mlp,7,copula,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.2512190049787685
wine,29,202,mlp,11,copula,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.30329783143685923
wine,29,202,logistic,,copula,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12747303167465518
wine,29,202,mlp,7,copula,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.20928333418976627
wine,29,202,mlp,11,copula,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.2473636249464318
wine,29,202,logistic,,copula,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1142157327771648
wine,29,202,mlp,7,ctgan,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9151929158760278,0.23152863317323785
wine,29,202,mlp,11,ctgan,synthetic_only,False,0.8703703703703703,0.8444444444444444,0.8462801566249842,0.33649428837725837
wine,29,202,logistic,,ctgan,synthetic_only,False,0.9407407407407407,0.9333333333333333,0.9358730158730159,0.2562178501861193
wine,29,202,mlp,7,ctgan,augment,False,0.9592592592592593,0.9555555555555556,0.9592592592592593,0.06341817375635857
wine,29,202,mlp,11,ctgan,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.08570250330547187
wine,29,202,logistic,,ctgan,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.1365373575008331
wine,29,202,mlp,7,tvae,synthetic_only,False,0.8814814814814814,0.8666666666666667,0.8710910005027652,0.3182516622885168
wine,29,202,mlp,11,tvae,synthetic_only,False,0.9407407407407407,0.9333333333333333,0.9391705069124424,0.46913159734857596
wine,29,202,logistic,,tvae,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.22088388245107274
wine,29,202,mlp,7,tvae,augment,False,0.9222222222222222,0.9111111111111111,0.9151929158760278,0.16634545277059767
wine,29,202,mlp,11,tvae,augment,False,0.9407407407407407,0.9333333333333333,0.9391705069124424,0.2399114150717434
wine,29,202,logistic,,tvae,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1474753975109433
wine,29,202,mlp,7,ddpm,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.19215609113316268
wine,29,202,mlp,11,ddpm,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.3252371852793257
wine,29,202,logistic,,ddpm,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.15793672597244696
wine,29,202,mlp,7,ddpm,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.138536212203709
wine,29,202,mlp,11,ddpm,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.24348786823398672
wine,29,202,logistic,,ddpm,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1326333771245923
wine,29,202,mlp,7,ctgan_unpacked,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.052762944577978026
wine,29,202,mlp,11,ctgan_unpacked,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.09178589915321511
wine,29,202,logistic,,ctgan_unpacked,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.1586923294719688
wine,29,202,mlp,7,ctgan_unpacked,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.06095488279144201
wine,29,202,mlp,11,ctgan_unpacked,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.10260566435909727
wine,29,202,logistic,,ctgan_unpacked,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11288201850522138
wine,29,202,mlp,7,ctgan_one_mode,synthetic_only,False,0.888888888888889,0.8888888888888888,0.8917748917748917,0.25786048657611577
wine,29,202,mlp,11,ctgan_one_mode,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9393939393939394,0.4173763111804994
wine,29,202,logistic,,ctgan_one_mode,synthetic_only,False,0.9259259259259259,0.9111111111111111,0.9146969696969697,0.22123110832789597
wine,29,202,mlp,7,ctgan_one_mode,augment,False,1.0,1.0,1.0,0.03146879909832786
wine,29,202,mlp,11,ctgan_one_mode,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.06518468231351283
wine,29,202,logistic,,ctgan_one_mode,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1177489912438316
wine,29,202,mlp,7,ddpm_unconditional,synthetic_only,False,0.5703703703703704,0.5777777777777777,0.556531165311653,1.0124814741978574
wine,29,202,mlp,11,ddpm_unconditional,synthetic_only,False,0.5592592592592592,0.5555555555555556,0.568389464941189,0.8346908032303356
wine,29,202,logistic,,ddpm_unconditional,synthetic_only,False,0.4314814814814815,0.4666666666666667,0.42313664596273287,0.9809730930834768
wine,29,202,mlp,7,ddpm_unconditional,augment,False,0.8703703703703703,0.8666666666666667,0.87,0.3894074059255379
wine,29,202,mlp,11,ddpm_unconditional,augment,False,0.8740740740740741,0.8666666666666667,0.8723066926575699,0.4212248963627567
wine,29,202,logistic,,ddpm_unconditional,augment,False,0.8925925925925925,0.8888888888888888,0.8926495726495727,0.457140608278079
wine,29,202,mlp,7,ddpm_standardized,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.17503913750145478
wine,29,202,mlp,11,ddpm_standardized,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.2535456211081799
wine,29,202,logistic,,ddpm_standardized,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.15589881592695748
wine,29,202,mlp,7,ddpm_standardized,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1330502569563402
wine,29,202,mlp,11,ddpm_standardized,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1924810811094499
wine,29,202,logistic,,ddpm_standardized,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.13667350233634193
wine,29,202,mlp,7,mixture_uniform,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.12896636066204079
wine,29,202,mlp,11,mixture_uniform,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11858261783934179
wine,29,202,logistic,,mixture_uniform,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.13390610087796068
wine,29,202,mlp,7,mixture_uniform,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.11394431358205827
wine,29,202,mlp,11,mixture_uniform,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.106498795502729
wine,29,202,logistic,,mixture_uniform,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12013116560757607
wine,29,202,mlp,7,mixture_utility,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.11942655918450841
wine,29,202,mlp,11,mixture_utility,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.0639992143059401
wine,29,202,logistic,,mixture_utility,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.14926146110273347
wine,29,202,mlp,7,mixture_utility,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.07060785635257495
wine,29,202,mlp,11,mixture_utility,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.10748678738597207
wine,29,202,logistic,,mixture_utility,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.1271158364476932
wine,29,202,mlp,7,mixture_support,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.13807391926936208
wine,29,202,mlp,11,mixture_support,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.13555309277881386
wine,29,202,logistic,,mixture_support,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.12139780766122207
wine,29,202,mlp,7,mixture_support,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.11031149814700328
wine,29,202,mlp,11,mixture_support,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.07385046857372496
wine,29,202,logistic,,mixture_support,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11403805443968816
wine,29,202,mlp,7,mixture_utility_support,synthetic_only,False,0.9407407407407407,0.9333333333333333,0.9391705069124424,0.2009059774128911
wine,29,202,mlp,11,mixture_utility_support,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.15504177168944508
wine,29,202,logistic,,mixture_utility_support,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12464888729624432
wine,29,202,mlp,7,mixture_utility_support,augment,True,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1919441023020237
wine,29,202,mlp,11,mixture_utility_support,augment,True,0.9592592592592593,0.9555555555555556,0.9592592592592593,0.142508085712445
wine,29,202,logistic,,mixture_utility_support,augment,True,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12110626204237403
wine,41,101,mlp,7,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09031384489686967
wine,41,101,mlp,11,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.0469589978966084
wine,41,101,logistic,,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1136613659747078
wine,41,101,mlp,7,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09071319892194332
wine,41,101,mlp,11,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.05919367142881496
wine,41,101,logistic,,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11721612717799092
wine,41,101,mlp,7,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09302779562883427
wine,41,101,mlp,11,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.05385978061298254
wine,41,101,logistic,,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11486533169482098
wine,41,101,mlp,7,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.13744710400571453
wine,41,101,mlp,11,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.08845026533988051
wine,41,101,logistic,,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1291340512245497
wine,41,101,mlp,7,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11708015003291831
wine,41,101,mlp,11,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.05728132321439275
wine,41,101,logistic,,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11725204289702303
wine,41,101,mlp,7,copula,synthetic_only,True,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.13708159952519636
wine,41,101,mlp,11,copula,synthetic_only,True,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09138542484468132
wine,41,101,logistic,,copula,synthetic_only,True,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11856279178787477
wine,41,101,mlp,7,copula,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09221825697122601
wine,41,101,mlp,11,copula,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.0380441675932285
wine,41,101,logistic,,copula,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11235454507071728
wine,41,101,mlp,7,ctgan,synthetic_only,False,0.8425925925925926,0.8222222222222222,0.8335552944248596,1.5774826792865526
wine,41,101,mlp,11,ctgan,synthetic_only,False,0.8703703703703703,0.8444444444444444,0.8564771668219944,1.3069531025898704
wine,41,101,logistic,,ctgan,synthetic_only,False,0.8703703703703703,0.8444444444444444,0.8564771668219944,0.4889688389999111
wine,41,101,mlp,7,ctgan,augment,False,0.8703703703703703,0.8444444444444444,0.8564771668219944,0.7152705657649462
wine,41,101,mlp,11,ctgan,augment,False,0.9259259259259259,0.9111111111111111,0.9191176470588235,0.3883515740888817
wine,41,101,logistic,,ctgan,augment,False,0.9074074074074074,0.8888888888888888,0.8986175115207372,0.3060380262693416
wine,41,101,mlp,7,tvae,synthetic_only,False,0.9333333333333332,0.9333333333333333,0.9320857699805067,0.2404666714879236
wine,41,101,mlp,11,tvae,synthetic_only,False,0.9555555555555556,0.9555555555555556,0.9586466165413534,0.16192717022129374
wine,41,101,logistic,,tvae,synthetic_only,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.1341819411661284
wine,41,101,mlp,7,tvae,augment,False,0.9555555555555556,0.9555555555555556,0.9538481338481338,0.11713435781922882
wine,41,101,mlp,11,tvae,augment,False,0.9555555555555556,0.9555555555555556,0.9538481338481338,0.10999948076087952
wine,41,101,logistic,,tvae,augment,False,1.0,1.0,1.0,0.12081581215654948
wine,41,101,mlp,7,ddpm,synthetic_only,False,1.0,1.0,1.0,0.05048518748208006
wine,41,101,mlp,11,ddpm,synthetic_only,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.0881704954129401
wine,41,101,logistic,,ddpm,synthetic_only,False,0.9722222222222222,0.9777777777777777,0.9764982373678026,0.11629431225304186
wine,41,101,mlp,7,ddpm,augment,False,0.9777777777777779,0.9777777777777777,0.9751724137931035,0.041322584698534906
wine,41,101,mlp,11,ddpm,augment,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.06561563537547473
wine,41,101,logistic,,ddpm,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1119262100952522
wine,41,101,mlp,7,ctgan_unpacked,synthetic_only,False,0.8666666666666667,0.8444444444444444,0.8460274790919952,0.26838459639751616
wine,41,101,mlp,11,ctgan_unpacked,synthetic_only,False,0.8888888888888888,0.8666666666666667,0.865993265993266,0.41666573743844
wine,41,101,logistic,,ctgan_unpacked,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9151929158760278,0.17339120823878149
wine,41,101,mlp,7,ctgan_unpacked,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.06537254521026524
wine,41,101,mlp,11,ctgan_unpacked,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.06503527668063179
wine,41,101,logistic,,ctgan_unpacked,augment,False,1.0,1.0,1.0,0.11102529640534704
wine,41,101,mlp,7,ctgan_one_mode,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9104377104377104,0.21375828039535455
wine,41,101,mlp,11,ctgan_one_mode,synthetic_only,False,0.8777777777777778,0.8666666666666667,0.865546218487395,0.3717993548599594
wine,41,101,logistic,,ctgan_one_mode,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9104377104377104,0.21649818107996696
wine,41,101,mlp,7,ctgan_one_mode,augment,False,0.9592592592592593,0.9555555555555556,0.9533409119616016,0.1533919919597425
wine,41,101,mlp,11,ctgan_one_mode,augment,False,0.9037037037037038,0.8888888888888888,0.8890382317801673,0.20370534261495418
wine,41,101,logistic,,ctgan_one_mode,augment,False,0.9777777777777779,0.9777777777777777,0.9751724137931035,0.1500238997031128
wine,41,101,mlp,7,ddpm_unconditional,synthetic_only,False,0.2222222222222222,0.24444444444444444,0.20014094432699084,1.6040130958766747
wine,41,101,mlp,11,ddpm_unconditional,synthetic_only,False,0.35555555555555557,0.37777777777777777,0.3407925407925408,1.6327549275366426
wine,41,101,logistic,,ddpm_unconditional,synthetic_only,False,0.2574074074074074,0.28888888888888886,0.23381642512077294,1.161617067062943
wine,41,101,mlp,7,ddpm_unconditional,augment,False,0.7870370370370371,0.8,0.8056904335974103,0.6165199686573892
wine,41,101,mlp,11,ddpm_unconditional,augment,False,0.7666666666666666,0.7777777777777778,0.7811414392059554,0.5412642526767821
wine,41,101,logistic,,ddpm_unconditional,augment,False,0.8907407407407407,0.8888888888888888,0.8960177568873222,0.5222808277195519
wine,41,101,mlp,7,ddpm_standardized,synthetic_only,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.052784953445808774
wine,41,101,mlp,11,ddpm_standardized,synthetic_only,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.0663080825364529
wine,41,101,logistic,,ddpm_standardized,synthetic_only,False,1.0,1.0,1.0,0.10344980456473844
wine,41,101,mlp,7,ddpm_standardized,augment,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.041765930276460694
wine,41,101,mlp,11,ddpm_standardized,augment,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.06031382445183496
wine,41,101,logistic,,ddpm_standardized,augment,False,1.0,1.0,1.0,0.10728327570245144
wine,41,101,mlp,7,mixture_uniform,synthetic_only,False,0.9,0.8888888888888888,0.8986175115207372,0.3702140781118937
wine,41,101,mlp,11,mixture_uniform,synthetic_only,False,0.9185185185185185,0.9111111111111111,0.9185185185185185,0.221507195737916
wine,41,101,logistic,,mixture_uniform,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9191176470588235,0.24585814822505855
wine,41,101,mlp,7,mixture_uniform,augment,False,0.9259259259259259,0.9111111111111111,0.9146969696969697,0.1929522761070682
wine,41,101,mlp,11,mixture_uniform,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.13224723266192742
wine,41,101,logistic,,mixture_uniform,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.1781876761081137
wine,41,101,mlp,7,mixture_utility,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9393939393939394,0.16021318268787488
wine,41,101,mlp,11,mixture_utility,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.10671699565315532
wine,41,101,logistic,,mixture_utility,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9393939393939394,0.19907262185370983
wine,41,101,mlp,7,mixture_utility,augment,False,0.9222222222222222,0.9111111111111111,0.9191176470588235,0.18585420844632597
wine,41,101,mlp,11,mixture_utility,augment,False,0.9407407407407407,0.9333333333333333,0.9391705069124424,0.08475376551221883
wine,41,101,logistic,,mixture_utility,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.16698963464033476
wine,41,101,mlp,7,mixture_support,synthetic_only,False,0.9074074074074074,0.8888888888888888,0.8936875395319418,0.31277837423691224
wine,41,101,mlp,11,mixture_support,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9393939393939394,0.2605156403867555
wine,41,101,logistic,,mixture_support,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9393939393939394,0.21041957572080452
wine,41,101,mlp,7,mixture_support,augment,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.2096568871898587
wine,41,101,mlp,11,mixture_support,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.20168331941872697
wine,41,101,logistic,,mixture_support,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.15086534070352334
wine,41,101,mlp,7,mixture_utility_support,synthetic_only,False,0.9407407407407407,0.9333333333333333,0.9391705069124424,0.17983670209207037
wine,41,101,mlp,11,mixture_utility_support,synthetic_only,False,0.9592592592592593,0.9555555555555556,0.9592592592592593,0.11846520749162302
wine,41,101,logistic,,mixture_utility_support,synthetic_only,False,0.9351851851851851,0.9333333333333333,0.9361024844720497,0.16785786578793996
wine,41,101,mlp,7,mixture_utility_support,augment,False,0.9037037037037038,0.8888888888888888,0.8989898989898991,0.2108145751725328
wine,41,101,mlp,11,mixture_utility_support,augment,False,0.9407407407407407,0.9333333333333333,0.9391705069124424,0.17556589863140018
wine,41,101,logistic,,mixture_utility_support,augment,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.15287646139329666
wine,41,202,mlp,7,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09031384489686967
wine,41,202,mlp,11,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.0469589978966084
wine,41,202,logistic,,real_only,real_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.1136613659747078
wine,41,202,mlp,7,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.07603867827951484
wine,41,202,mlp,11,bootstrap,synthetic_only,False,1.0,1.0,1.0,0.05150326552285816
wine,41,202,logistic,,bootstrap,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11958910511069293
wine,41,202,mlp,7,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.07818660478214874
wine,41,202,mlp,11,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.051207038332410894
wine,41,202,logistic,,bootstrap,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11605158655360323
wine,41,202,mlp,7,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.18092187237432605
wine,41,202,mlp,11,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.13929168226253216
wine,41,202,logistic,,smote,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.15141140844206152
wine,41,202,mlp,7,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.10939778432411366
wine,41,202,mlp,11,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.06768692431425206
wine,41,202,logistic,,smote,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12049799139805023
wine,41,202,mlp,7,copula,synthetic_only,True,0.9351851851851851,0.9333333333333333,0.9361024844720497,0.24686924474707223
wine,41,202,mlp,11,copula,synthetic_only,True,0.9166666666666666,0.9111111111111111,0.9159885297992716,0.253483880376142
wine,41,202,logistic,,copula,synthetic_only,True,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.15977305486507293
wine,41,202,mlp,7,copula,augment,False,0.9537037037037037,0.9555555555555556,0.95623603968625,0.19215135387689708
wine,41,202,mlp,11,copula,augment,False,0.9351851851851851,0.9333333333333333,0.9361024844720497,0.14957484263103205
wine,41,202,logistic,,copula,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12445304858455394
wine,41,202,mlp,7,ctgan,synthetic_only,False,0.9037037037037038,0.9111111111111111,0.909939766958626,0.24942664249809904
wine,41,202,mlp,11,ctgan,synthetic_only,False,0.9259259259259259,0.9333333333333333,0.9294947121034077,0.24398769620078437
wine,41,202,logistic,,ctgan,synthetic_only,False,0.9592592592592593,0.9555555555555556,0.9566538952745849,0.2679706274082711
wine,41,202,mlp,7,ctgan,augment,False,0.9314814814814815,0.9333333333333333,0.9337009423216319,0.14623530852276076
wine,41,202,mlp,11,ctgan,augment,False,0.912962962962963,0.9111111111111111,0.912962962962963,0.13628434430332104
wine,41,202,logistic,,ctgan,augment,False,0.9314814814814815,0.9333333333333333,0.9337009423216319,0.17374136227532627
wine,41,202,mlp,7,tvae,synthetic_only,False,0.8851851851851852,0.8666666666666667,0.8701923076923078,0.6021423767091296
wine,41,202,mlp,11,tvae,synthetic_only,False,0.9037037037037038,0.8888888888888888,0.8915958593377948,0.24089579355519547
wine,41,202,logistic,,tvae,synthetic_only,False,0.9222222222222222,0.9111111111111111,0.9104377104377104,0.2583832957011475
wine,41,202,mlp,7,tvae,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.19193762198023454
wine,41,202,mlp,11,tvae,augment,False,0.9222222222222222,0.9111111111111111,0.9129210658622423,0.1557431781848969
wine,41,202,logistic,,tvae,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.18649838220921344
wine,41,202,mlp,7,ddpm,synthetic_only,False,1.0,1.0,1.0,0.014189324532873424
wine,41,202,mlp,11,ddpm,synthetic_only,False,0.9592592592592593,0.9555555555555556,0.9566538952745849,0.05476716170426564
wine,41,202,logistic,,ddpm,synthetic_only,False,1.0,1.0,1.0,0.09323664932497966
wine,41,202,mlp,7,ddpm,augment,False,1.0,1.0,1.0,0.012961963880148562
